id,language
28250,en
17910124,en
68591,pt
257233,en
1398034,id
6801582,en
544424,en
608474,en
1811543,en
13145,en
6919272,de
6574102,en
34002132,en
38169,en
229432,en
34502,en
139253,en
8088,en
33512,en
92780,en
12468,en
393146,en
19312,en
7779,en
31456,en
22090082,en
24780,en
187811,en
23965,en
31072,en
105549,en
43782,en
71683,en
34504,en
30274,en
96358,en
175983,en
4570768,en
49824,en
15924,en
6780439,en
93575,en
136782,en
22293224,en
34507,en
7670,en
5114,en
659469,en
6619499,en
6261522,en
11187932,en
40102,en
30246,en
15729539,en
14748,en
823,en
1661957,en
13615258,en
33555,en
29580,en
3086160,en
11300302,en
70561,en
25614492,en
15054,en
21031,en
1427,en
7186,en
596259,en
586472,en
690866,en
73385,en
114230,en
9378297,en
6614960,en
22341263,en
5348,en
20698530,en
10345927,en
8710484,fr
64481,en
24813,en
53925,en
11438,en
126609,en
11741,en
6267237,en
12033455,en
2247142,en
48318,en
6871617,en
1000751,en
28634,en
38359036,en
1055617,en
12680907,en
17800,en
11454587,en
32424,en
7201913,en
48862,en
1067,en
3464,en
92160,en
138959,en
45108,en
6441509,en
63720,en
7285498,en
4516,es
12959233,en
1966969,en
77160,en
79834,en
43460271,en
112803,en
32418,en
9662386,en
8962,en
40526,en
254308,en
8253920,en
32831,en
5217282,en
331256,en
2753843,en
341879,en
17407748,en
333867,en
30263,en
29939230,en
112077,en
2845024,en
6686092,en
341735,en
2146957,en
1609451,en
11861062,en
17199504,en
42692,en
472343,en
406373,en
13391406,en
10882,en
40200,en
2442,en
5310515,en
81227,en
28449207,en
9820,en
46544,en
6006518,en
23529,en
4978,en
13618440,en
11298,en
62446,en
17378508,en
7331435,en
44234,en
77430,en
13895,en
218467,en
17029526,en
2855034,en
4625,en
213647,en
6944032,en
5167,en
28078,en
183660,en
125404,en
6587879,en
99329,en
83763,en
608216,en
10560331,en
30262,en
31336,en
34262,en
10766509,en
17802724,en
384597,en
12448,en
3828382,en
46227,en
846984,en
68418,en
13929,en
270804,en
7743175,en
6063187,en
9998,en
296298,en
26135825,en
7165300,en
220826,tr
31337,en
854757,en
769483,en
103159,en
81959,en
6316171,en
15811545,en
5809,en
226378,en
228296,en
144350,en
8709524,en
20961995,en
545951,en
8909152,en
34553023,en
43944,en
10798416,en
18630,en
15047,en
42696,en
5128,en
31371230,en
8811134,en
133954,en
25870405,en
2159225,en
13605723,en
1099301,en
2199,en
74389,en
15711341,en
15790842,en
98573,en
34527,en
53061,en
20764879,en
25622780,en
104101,en
11570,fr
870,en
11468377,en
28763485,en
61886,en
18553,en
50618,en
59151,en
31343,en
17799,en
17182126,en
18414,en
365990,en
11306,en
10775,en
6217,en
7991200,en
13570854,en
42246377,en
46777,en
1842,en
118389,en
18966819,en
62032,en
436806,en
45102,en
48002,en
35262703,en
11710373,en
539387,en
18584855,en
130028,en
10617,en
6534,en
65112,en
77366,en
67931,en
26252859,en
9681214,en
43877,en
24100,en
8722,en
18053060,en
11761,en
1857440,en
171020,en
86560,en
13624688,en
36159,en
116236,en
569429,en
18776097,en
8650,en
6582637,en
29283884,en
9634643,en
421129,en
11733898,en
163977,en
13253276,en
26114463,en
29904287,en
7094569,en
24335,en
7714,en
294459,en
5047880,en
1675216,en
328802,en
153784,en
214614,en
68520,en
34066798,en
5941233,en
147843,en
29396,en
82970,en
32283133,en
41667,en
1052,en
30324,en
9570,en
1297123,en
68527,en
16303287,en
6948436,en
26032887,en
530848,en
9646,en
8204005,en
6613956,en
25489625,en
23940,en
3483,en
6315602,en
9897164,en
10803121,en
343881,en
114955,en
43326,en
102030,en
9838,en
44492285,en
5306,en
23966,en
6690,en
17683,en
74406,en
18132276,en
6686101,en
1524173,en
6351885,en
8716,en
760025,en
7800188,en
48757,en
313375,en
7954556,en
25111004,en
33149088,en
52397,en
22904,en
61663,en
4708,en
153025,en
250113,en
46941,en
144800,en
248470,en
301736,en
50051,en
2679633,en
13623150,en
2029177,en
200572,en
184419,en
40097951,en
6696602,en
272895,en
9627755,en
7243142,en
19314,en
1519,en
10993282,en
3392089,en
180617,en
17020,en
11381643,en
53926,es
13508607,en
127823,en
18166936,en
17158532,en
711901,en
333538,en
688191,en
30244,en
597,en
2754510,en
608287,en
233667,en
5196,en
18825,en
7137327,en
30735,en
15704307,en
243598,en
25365,en
6934395,en
2921082,en
20388847,en
460635,en
13538873,en
43799605,en
39063,en
44439415,en
34927038,en
46231,en
51779181,en
23677341,en
77287,en
6421588,en
18144124,en
131123,en
15803693,en
7098304,en
10929432,en
24536832,en
12476820,en
599,en
1388813,en
34760,en
33385229,en
9596460,en
9579634,en
16054217,en
592657,en
69091,en
7801229,en
12995284,en
672875,en
17274667,en
158119,en
14864,en
23753,en
271074,en
8680,en
3018539,en
85301,en
12743472,en
17235026,en
6368610,en
4570679,en
50027,en
1362,en
25179,en
10165727,en
116020,en
104189,en
18943,en
715791,en
297792,en
228333,en
296662,en
30226723,en
1303,en
5632446,en
1128437,pl
14376,en
9370,en
53064,en
68488,en
8811139,en
31341,en
6164358,en
669570,en
183656,en
34498,en
53969,en
41977,en
70253,en
42773851,en
10884,en
6905534,en
41193,en
17236613,en
46270,es
434764,en
51704136,en
6918909,en
8428195,en
28759,en
21535271,en
12384322,en
25489134,en
10790290,en
792161,en
34510,en
59924,en
10155,en
781110,en
3367956,en
2998814,en
3103,en
17333319,en
6512140,en
18656036,en
13747,en
92250,en
7992995,en
23876,en
219919,en
12677913,en
9913,en
31360,en
11946245,en
15309,en
77276,en
11284898,en
2113260,en
31450852,en
14289,en
762806,en
1252043,en
61906,en
257845,en
9914,en
25698,en
23031,en
9827,en
219205,en
16247792,en
12555,en
13138635,en
15990969,en
70251,en
30260,en
1358844,en
768878,en
826845,en
11594337,en
72854,en
8130839,en
210329,en
815527,en
15767586,en
42439142,en
32508,en
30178223,en
43931,en
7930335,en
2315892,en
24731,en
4703581,en
17143,en
3562,en
6308379,en
90619,en
295305,en
1736739,en
20443207,en
142080,en
24,en
12982393,en
815309,en
7135858,en
15768191,en
613283,en
5899779,en
7672,en
4588949,en
7263429,en
37034,en
400354,en
40175491,en
158420,en
92508,en
10335308,en
3503947,ar
550454,en
34534,en
65113,en
5720,en
11574,en
14058818,en
6065215,en
395090,en
10,en
7141642,en
25644601,en
13986,en
49011,en
29437949,en
91478,en
78876,en
833710,en
6289283,en
30257963,en
30248,en
944076,en
32087,en
793399,en
13888,en
298567,en
15819028,en
10445208,en
50274,en
5787,en
368772,en
7039218,en
15768409,en
30241,en
194746,en
18775247,en
18079804,en
76658,en
92967,en
8680278,en
87264,pt
13529,en
136167,en
10739,en
30242,en
34541,en
65119,en
438492,en
7741325,en
34452,en
250,en
93269,en
61942,en
7091713,en
5941114,en
3389671,en
50140,en
23942,en
41821,en
39031,en
28876,en
58314,en
8683812,en
155712,en
12576579,en
13581990,en
472626,de
2880715,en
821056,en
51497,tr
65111,en
8559047,en
6746018,en
17225311,en
5368,en
17977,en
67,en
11529868,en
3581,en
6469165,en
17333230,en
18775356,en
1840511,en
35135343,en
6545608,en
7600922,en
1722717,en
56842,en
40395,en
38739,en
5548850,en
17722973,en
77727,en
780581,en
100365,en
3238153,en
29581,en
6872,en
298663,en
16034964,en
16234584,en
18404957,en
397867,en
33967732,en
30123368,en
12527,en
138398,en
1833852,en
156427,en
29363501,en
91477,en
49006,en
77866,en
18769,en
3758,en
29780253,en
38495676,en
40597810,en
156534,en
73086,en
10345937,en
23846013,en
13580951,en
7060582,en
16006,en
62111,en
10950924,en
6393631,en
480570,en
35297265,en
42641,en
1316617,en
91476,en
922991,en
1809465,en
342049,en
36349731,en
6539,en
3684856,en
108077,en
43070,en
822,en
2050,en
3475268,en
40425,en
297249,en
30259,en
29981,en
14758,en
116296,en
28815474,en
45101,en
25346,en
18693763,en
15197,en
4912,en
6043781,en
12969140,es
9742,en
5346,en
19321,en
13662,en
5960325,en
33569,en
23228,en
95602,en
116257,en
34324605,en
12609433,en
104378,en
13837,en
25541028,en
248483,en
2836109,de
105612,en
42080479,en
1237300,en
43892,en
28695,en
172732,en
19668,en
23305614,en
12007,en
65118,en
13833,en
139463,en
6202342,en
18079776,en
6693332,en
194373,en
34728667,en
10605,en
77394,en
19161914,en
258392,en
28859,en
2213324,en
6585201,en
10567,en
7933617,en
64217,en
596304,en
9439989,en
32148570,en
47990,en
17303,en
47959,en
5031805,en
24817626,en
227603,en
84737,en
12331767,en
2402971,en
14975,en
226709,en
190507,en
15888,en
163716,en
16160314,en
261243,en
77270,en
7766027,en
12554628,es
5292853,en
1337448,de
5201089,en
30273,en
164719,en
13561164,en
1677,es
11366397,en
208631,en
14142,en
51113,en
120461,fr
13260670,en
1279686,en
22535506,en
7214,en
13260668,en
17977415,en
5936,en
15789823,en
63697,en
15283043,en
148465,en
8428069,en
8492856,en
458034,en
6665847,en
14028,en
106069,en
50144,en
3392668,en
174834,en
18302455,en
15861491,en
16703,en
17348308,en
400412,en
12187,en
14570,en
40158,en
120540,en
11013,en
8379374,en
77711,en
31181,en
17237214,en
227941,en
12425532,en
127586,en
15818362,en
295649,en
13605727,en
11206,en
6122735,en
8069828,en
12499290,en
77449,en
6555517,en
8534899,en
1814843,en
2498983,en
6584188,en
13486122,en
625094,en
2157243,en
2820533,en
20706320,en
363752,en
18770398,en
240976,en
32638,en
398323,en
452244,en
18428067,en
6693,en
7739934,en
199785,en
10034,en
5510384,en
36430011,en
67035,en
470495,en
16788,en
2285386,en
13835,en
6617928,en
328854,en
12753231,en
6443834,ja
10996342,en
12609,en
18003300,en
28962906,en
1225621,en
16158542,en
25403,en
34501,en
5489684,en
2579284,en
761732,en
8282,en
34310,en
2284803,en
59980,en
306364,en
9814682,en
16130537,en
6411016,en
10800916,en
8726744,en
16064647,en
19532388,en
7769,en
324277,en
84139,en
16007855,en
32051912,en
11437,en
434903,en
577283,en
17234658,en
28293,en
2530,en
252499,en
13526165,en
12700353,en
32979,en
13829,en
1166131,en
9397967,en
38230346,en
7157310,en
125963,en
91474,en
13667,en
25105,en
146746,en
259020,en
6345193,en
10009,de
10115,en
55399,en
10372,en
6202318,en
87985,en
10970532,en
3342764,en
51590,en
18300182,en
9844,en
201114,en
30312891,en
45109,en
13891,en
8535273,en
22843341,en
902715,en
3679,en
46199,en
31076583,en
12820360,en
5517,en
2866413,en
11410430,en
32853031,en
25373,en
954674,en
15015,en
73186,en
13454149,en
15839984,en
4985,en
43386062,en
176327,en
47780,en
159582,en
20567976,en
7592279,en
21945153,en
433533,en
14680,en
4893390,en
2761356,en
16150831,en
383028,en
30334,en
4907243,en
3099780,en
12959086,en
24388326,en
1928873,en
18140047,en
40223,en
32628,en
5148720,en
4138,en
11861815,en
13834,en
23225,en
8087906,en
32416,en
12368985,en
5204,en
831194,en
6092250,ar
60142,es
3697927,en
9591398,en
17876,en
74270,en
27619091,en
397503,en
129620,en
10176,en
2133795,en
175510,en
61264,en
44170,en
11499,en
56919,es
179033,en
23224,en
10507,en
823411,en
304079,en
189783,en
93157,en
1362193,id
30676,en
49350,en
46815,en
6380822,en
199786,en
28541,en
85987,en
22584,en
92143,en
216377,en
83346,en
12868761,en
100464,en
9581001,en
106835,en
8709528,en
24790,es
28090850,en
79626,en
241823,en
9533378,en
74998,en
76740,en
8314214,en
45967,en
28,en
11805486,en
40891943,en
9666812,en
722035,en
31921231,en
5126859,en
254316,en
43887,en
201341,en
48132,en
99664,en
3268926,en
71776,en
68682,en
634583,en
138202,en
17387313,en
898885,en
1110,en
42909,en
13925,en
8519822,en
13890,en
330244,en
612188,en
32767,tr
36124936,en
142395,en
29501,en
12614410,en
144977,en
82434,en
18869970,en
18812405,en
7159515,en
16619,en
9712492,en
123933,en
28547,en
14185,en
33810,en
17571564,en
88432,en
5296,en
242956,en
58889,en
7879278,en
73062,en
62033,en
6289920,en
20903135,en
76664,en
129616,en
7171876,en
1902241,en
56616,en
2977487,en
7744064,en
7159016,en
315425,en
7931881,ru
45220,en
19068,en
6224935,en
54270,en
18081809,en
77554,en
57936,en
14569052,en
6443349,en
51587,en
47956,en
89763,en
1254951,en
6288362,en
8855321,en
9297774,en
249042,en
17465453,en
24094,en
18966806,en
26032912,en
7005865,en
11387392,en
17876893,en
83017,en
9395215,en
480479,en
16691600,en
112074,en
58438,en
7896345,en
31093,en
38723,en
3374819,en
13912,en
28686840,en
757438,en
4630,en
376561,en
7519866,en
6538757,en
55401,en
204042,en
57727,en
206236,en
1220507,ar
12401556,en
13522285,en
31931941,en
7815,en
11597,en
150037,en
59780,en
23960,en
295086,en
8709525,en
78024,en
8686068,en
8155,en
67513,en
113435,en
293625,en
18525,en
17333324,en
18296030,en
32435,en
5197,en
9279177,en
17888952,en
9376345,en
20363899,en
62798,en
775346,en
15781026,en
3090465,en
22320,en
13448656,en
11337912,en
6437061,en
11100431,en
48467,en
9420,en
18481271,en
21413662,en
7059135,en
19412,en
85448,en
14865,en
43930,en
408615,en
9436632,en
715834,en
30244626,en
67238,en
43255,en
213105,en
114166,en
953260,en
175242,en
358846,en
92121,en
84351,en
9553503,en
12279098,en
5996209,en
87665,en
30156088,en
325785,en
8948,en
22646445,en
78249,en
9317452,en
16718083,en
84144,en
18298225,en
23937,en
44442886,en
51043806,en
500743,en
6407514,en
33313,en
206172,en
11887020,en
13623012,en
4008,en
463063,en
15096,en
6464094,en
7726143,en
181087,en
66354,en
93405,en
244572,en
2880,en
6976,en
6335026,en
8366402,en
84573,en
15755296,en
9118135,en
8696,en
11607,en
15982935,en
107664,en
7882,en
3467,en
22286,en
91479,en
13477676,en
321950,en
22911,en
49465,en
10128428,en
27904311,en
6916963,en
201345,en
18816603,en
26074181,en
6371117,en
7849034,en
10551947,en
12813630,en
6319978,en
162332,en
186103,en
7823678,en
13812,en
380017,en
4373,en
90192,en
13597723,en
17878917,en
41811,en
336245,en
9013,en
13324841,en
27071490,en
21727,en
11922,en
6348045,en
7783920,en
277397,en
9850443,en
395182,en
1099262,es
6597651,en
32145,en
7619292,en
8712343,en
21704,en
2890090,en
23604559,en
27068734,en
225038,en
1429,en
117047,en
10327303,en
2090640,en
22864842,en
57586,en
82888,pt
43841,en
17565845,en
3368983,en
77156,en
141526,en
4954833,en
28815,en
23168277,en
111300,en
71332,en
8540357,en
12661,en
158770,en
21965107,en
7821447,en
8258519,en
150739,en
203818,en
6600807,en
11041,en
25051,en
3378,en
794779,en
3863861,en
129621,en
24835,en
11346,en
34879754,en
33151805,en
89399,en
12908877,en
293101,en
782580,en
9462,en
120526,en
50667,en
6366437,en
40290,en
45685,en
78427,en
23125266,en
5231173,en
9355,en
139569,en
12925063,en
11283685,en
43049,en
8835897,en
61549,en
140974,en
12829446,en
7640705,en
17399160,en
22510983,en
119382,en
10429092,en
348573,en
9565045,en
41723459,en
35714190,en
352965,en
1148721,en
6249762,en
142296,en
112078,en
10860399,en
33555224,en
23341894,en
535441,en
8306745,en
18528454,en
604635,en
18479831,en
18869967,en
6357708,en
357486,en
7108001,en
4701550,en
16322,en
30194,en
44660,en
118541,en
16948,en
15769,en
139417,en
11919,en
16431,en
3665811,en
3384,en
40992,en
14316,en
96281,en
133664,en
3223761,en
3007704,en
4107256,en
7823549,en
899492,en
17287259,en
36329818,en
30240,en
59145,en
8574333,en
180426,en
94486,en
8935689,en
10619,en
816440,en
89656,en
4338,en
253264,en
107774,en
99208,en
365006,en
93436,en
207684,en
25526296,en
18288,en
8694389,en
6472451,en
115076,hr
24815,en
27014776,en
11711,en
16071681,en
22489107,en
94672,en
10104,en
48037,en
226004,en
8563789,en
28248,en
9418,en
34466922,en
68528,en
28382,en
18624197,en
30005,en
18210758,en
7973,en
13574417,en
9503,en
121927,en
13049981,en
24934065,en
17650,en
3173558,en
7510,en
37677,en
30512,en
703,en
74341,en
11563110,en
10866624,en
8113344,en
920395,en
2208744,en
2435104,en
662597,en
1464757,id
220968,en
38474,en
27190613,en
60211,en
16243,en
136637,en
25014114,en
187650,en
20911450,en
288644,en
588234,en
44796,en
39033,en
819789,en
13839,en
20512062,en
209194,en
12125,en
6909544,en
34529,en
3334563,en
37526,en
8665876,en
107779,en
6330,en
15745371,en
7629,en
6080889,en
6578293,en
12075,en
1048645,en
1155314,en
1832749,en
18214414,en
9838977,en
20958632,en
16117506,en
17860199,en
22733729,en
1335019,en
26114135,en
481446,en
12394068,en
17322045,en
7614747,en
346087,en
8785374,en
74532,en
11466,en
2334751,en
268601,en
2281392,en
2049993,en
669780,en
80754,en
110428,en
52350,en
6389704,en
117,en
3293821,en
3066,en
19346451,en
498835,en
3475161,en
41787334,en
86658,en
18580,en
25224799,en
25200,en
128092,en
10607,en
179735,en
30187,en
13580928,en
71778,en
5454,en
6506307,en
9534,en
124272,en
5135798,en
47615,en
25,en
34503,en
32370,en
7015403,en
20342617,en
18210693,en
8797,en
595375,en
9637479,en
62485,en
61672,fr
5693,en
10431447,en
132626,en
41962,en
6665671,en
478951,en
11331421,en
8253,en
19542841,en
12991188,en
3446,en
6748,en
6547188,en
8546358,en
714569,en
286957,en
242472,en
18185,en
86336,en
8475505,en
8447255,en
9300768,en
202769,en
23814,en
6163,en
106393,en
100933,en
29800,en
304,en
311127,en
325128,en
28689,en
15985373,en
16054811,en
2363958,pt
30821598,en
6423,en
63038,en
4345290,en
6819,en
29751398,en
6316821,en
93788,en
180116,en
25689074,en
95186,en
537070,en
6905012,en
12588363,en
4497978,en
759517,en
25251757,en
13416236,en
6609714,en
2133827,fr
364089,en
263985,en
28421168,en
21717,en
68524,en
34275232,en
8407173,en
19548967,en
89055,en
2199587,tr
9413044,en
10549501,en
47957,en
15703770,en
395233,en
13555073,en
13227454,en
162089,en
4769247,en
712731,en
99085,en
2255,en
17899696,en
47994,en
8837,en
13570,en
13440,en
3359940,en
281235,en
387749,en
87745,en
34593324,en
5199022,en
270032,en
11281852,en
30374784,en
44001,en
125956,en
298137,en
12116,en
493455,en
9917879,en
20443235,en
11003,en
477338,en
4538,en
762476,en
98920,en
10165761,en
30653853,en
30225,en
9865,en
189147,en
91475,en
12926804,en
92308,en
20910157,en
890143,en
12432550,en
627206,en
381112,en
110391,en
6609549,en
28588345,en
10054335,en
18172471,en
360455,en
70912,en
9864,en
636802,tr
6690979,en
23058402,en
24441347,en
40331,en
32191710,en
21718,en
71252,en
1584974,en
12866426,en
20518872,en
420180,en
425377,en
1406197,en
90475,en
29394,en
26889576,en
102305,en
10874177,en
2410506,en
68380,en
12063467,en
82751,en
30226,en
161426,en
4902793,en
99383,en
84146,en
15814872,en
12039534,en
14567915,en
1301,en
15954655,en
19464292,en
40273980,en
429024,en
23264671,en
43325,en
3692,en
17262203,en
69499,en
20912424,en
33597279,en
600335,en
13503109,en
60229,en
97411,en
12043770,en
287861,en
37301,en
38820046,en
27431418,en
498641,en
30243,en
42270550,en
23221,en
4837112,en
68453,pl
385706,en
18170039,en
116114,en
142458,en
1237398,en
444304,en
9957,en
15937108,en
760941,en
12846479,en
28940,en
15676,en
17780,en
13228487,en
371787,en
8150317,en
15998621,en
73945,en
111021,en
102327,en
23349901,en
13125234,en
6854,en
8269450,en
42932,en
673657,en
292740,en
10538,en
5191,en
95622,en
5360,en
14940,en
68531,en
118944,en
88061,en
73084,en
395962,en
7683299,de
20578940,en
14495404,en
25101,en
5413,en
17567,en
23196,en
26,en
10108463,en
3720975,en
1127783,fr
1218052,en
5598113,en
6416903,en
10798418,en
164531,en
15547,en
10964693,en
5171,en
29236299,en
87640,en
5618698,en
10079321,en
6611038,en
527823,en
68452,en
12522507,en
10915,en
216422,en
9975679,en
194366,en
10579,en
28426,en
9888775,en
15820748,en
25905,en
31331,en
11472,en
9415951,en
11112619,en
97486,en
6977769,en
18660447,en
420415,en
345299,en
2152871,en
49596,en
28247,en
7853137,en
12042279,en
61049,en
439275,en
125502,en
103342,en
7628,en
505304,en
14896701,en
17332969,en
15320,en
6058042,en
33722,en
2186848,en
52251,en
8293938,en
165030,en
25932,en
17262100,en
2798094,en
300225,en
18043539,fr
1111,en
21466317,fr
867247,en
24784,en
22910900,en
73095,en
13062645,en
319790,en
1633,en
443103,en
422728,en
446,en
338691,en
17331518,en
97961,en
81779,en
128066,en
7983,en
44687,en
6647312,en
17156015,en
7362158,en
24580,en
62292,en
231562,en
82436,en
28243032,en
5015,en
8138071,en
13596166,en
11229,en
45791,en
6134783,en
77507,en
10841167,en
23359964,en
175004,en
783505,en
22695,en
968868,en
11106458,en
34440,en
4836308,en
268187,en
218431,en
368593,en
10235,en
13530973,en
17332310,en
797165,en
74731,en
22318578,en
182185,de
37570546,en
6457229,en
16433,en
397507,en
51070,en
12849385,en
63137,es
28734,en
28385,en
16085481,en
937020,en
35823649,en
9917945,en
6427,en
6422,en
18266,en
3418880,es
6604712,en
994156,id
30335,en
24767,en
12792658,en
1651302,en
108202,en
237320,en
13083,en
7132363,en
7970273,en
1059,en
16070143,en
6660747,en
7912007,en
352262,en
89370,en
205218,en
25807,en
12810834,en
12027429,en
118252,en
16331,en
32255,en
113429,en
20579287,en
13137,en
589979,en
248103,en
723456,pt
46087,en
1537534,en
4929705,en
29582,en
45252,en
2339,en
24472,en
7116709,en
321566,en
16790,en
37847,en
8109130,en
139390,en
266607,en
16171291,en
40117,en
2917816,en
36954958,en
366524,en
310258,en
28481,en
10836728,en
112749,en
16123975,en
77448,en
6618272,en
30271,en
9256414,en
6433752,en
451565,en
25664563,en
2051840,en
5356711,en
5135,en
205189,en
8951,en
31168,en
6351939,en
49570871,en
263145,en
825508,en
234724,en
92417,en
1820716,de
6600137,en
3295695,en
478894,en
64218,en
257149,en
2164318,en
54492,en
68483,en
3507,en
233637,en
43324,en
46349,en
9461872,en
8458018,en
16140408,en
17312201,en
18080920,en
3344411,en
28374007,en
3974,en
2743,en
5546,en
7128341,en
72657,en
374388,en
15567,en
92163,hr
110692,en
35889209,en
6425,en
6373717,en
39943621,en
89731,en
3399,en
213652,en
6194,en
40470,en
3678651,en
565149,en
113441,en
3764,en
9815702,en
8252,en
117251,en
107195,en
61903,en
74256,fr
7384801,en
35297426,en
107776,en
13445306,en
8720917,en
13490543,en
287633,en
6901097,en
68378,en
2183,en
1491117,de
35648165,en
106096,en
2784,en
46465,en
2531,en
210834,en
275325,en
6481245,en
1407874,id
157409,en
3609763,en
542752,en
1397743,fr
15774969,en
4339,en
7976,en
6969361,en
7825557,en
16158596,en
9597,en
105551,en
435045,en
841628,en
2954411,en
16186085,en
17454163,en
32258,en
40536620,en
32722510,en
13495947,en
198719,en
30245,en
12963457,en
248069,en
111180,en
31795,en
162086,en
33246331,en
721867,en
15836,en
773038,en
10050,en
428042,en
16100972,en
7557548,en
393145,en
28760,en
128453,en
870807,en
5356,en
216442,en
33547,en
3973,en
11449,en
12518734,en
8520362,en
6282753,en
66857,en
8487363,en
71811,en
6424,en
9301,en
2768169,en
7129588,en
1546936,tr
9680114,en
9526658,en
6697305,en
30555488,en
224500,en
6858,en
107770,en
28960224,en
608906,en
12013,en
3656,en
1756703,en
7717482,ja
16109045,en
10872085,en
41716,en
112755,en
12961307,en
18304322,en
56465,en
47613,en
206962,en
1679497,en
1022657,en
25350,en
861326,en
40545956,en
6337006,en
10662420,en
68146,en
343718,en
10677277,en
386234,en
11532160,en
9833,en
7981,en
187065,en
5355,en
927979,en
218427,en
231604,en
19448,en
5946,en
11765920,en
576666,en
7576115,en
1025685,en
1528410,en
278210,en
66370,en
29496076,en
13162,en
99111,en
25733573,en
23602561,en
298230,en
16951,en
233711,en
13406425,en
8709640,en
12216302,en
317282,en
28187230,en
40317,en
15967,en
13038680,en
12681233,en
301538,en
4583888,en
75519,fr
8477057,en
3586,en
8196732,en
93371,en
22674105,en
653651,en
6681454,en
519933,en
36064,en
6255144,en
3798703,en
736131,en
17302495,en
16033902,en
18232495,en
18879761,en
535739,en
9419,en
227593,en
6260997,en
371456,de
25491,en
23308084,en
30653749,en
2528,en
3220405,en
47954,en
78250,en
10073,en
7182899,en
230514,en
17465515,en
12292002,en
104734,en
9799,en
424,en
9417,en
25100,en
61899,en
244261,en
5266667,en
28251002,en
86236,en
1043521,en
7987,en
3873,en
11544421,en
17883441,en
50827,en
11099729,en
359,en
896625,en
10847,en
30123388,en
210404,en
43884,en
175078,en
2265,en
592191,en
542389,en
536478,en
511614,en
92365,en
25953369,en
1875,en
587666,en
11051889,en
3049,en
16074582,en
13496575,en
16435,en
411449,en
26435,en
64863,en
6460331,en
13455112,en
762390,en
5872,en
18170143,en
519112,en
20696006,en
6466909,en
296942,en
495395,en
15742663,en
6654104,en
33230889,en
32682,en
17561022,en
22522805,en
156378,en
434535,en
759960,en
6088255,en
6512154,en
6065182,en
40362474,en
4808763,en
1629601,en
10836813,en
88514,en
22571275,en
341281,en
3122173,en
17331828,en
84544,en
10955239,en
27001,en
1754206,en
227658,en
29906980,en
1300350,id
685788,en
38503,en
6753,en
2992061,en
25063750,en
31079552,en
18833,en
3304,en
232123,en
24520,en
1774836,en
733473,en
1918305,en
17383994,en
52318,en
26200563,en
852401,en
16992,en
12467,en
4499214,en
12439057,en
6329547,en
357636,en
7165405,en
13661,en
5190,en
8968,en
12820793,en
32075662,en
685,en
3381,en
3899465,en
9903,en
10893138,en
13281368,en
6736971,en
8038219,en
8554005,en
60937,en
199784,en
13537640,en
1713426,en
78987,sk
34201164,en
541341,en
241387,en
910863,en
16188,en
139254,en
12383869,en
5982448,en
16131489,en
156152,en
158516,en
13602426,en
19330,en
7069751,en
37741,en
2003625,en
313263,en
12507214,en
7519231,en
10737650,en
348,en
3047851,en
693172,en
11289,en
30036,en
771332,en
25574782,en
6261189,en
543086,en
13281637,en
196764,en
215758,en
263148,en
6364657,en
31491,en
1297150,en
107300,en
6489529,en
17910611,en
10790516,en
272315,en
11279,en
675614,en
17983690,en
10410278,en
246546,en
22571272,en
17342701,en
8069535,en
6702002,en
263171,en
2493973,en
82895,en
35206,en
2094,en
7886302,en
23223,en
22540125,en
38102225,en
6628,en
19670,en
754771,en
1233478,en
6992777,en
921359,en
156234,en
6642402,en
79121,en
3585344,en
72929,en
6181,en
5062,en
4004,en
35247769,en
5849,en
14082,en
21412673,en
47720,en
119389,en
104342,en
94799,en
61904,en
63321,en
2948832,en
89187,en
261240,en
286507,en
5585788,en
772888,en
24726,en
298730,en
7826116,en
35306,en
26892110,en
87425,en
24781,en
3474186,en
162823,en
3552023,en
34521,en
16074758,en
779509,en
206731,en
11654,en
110694,en
961833,en
10913,en
20926278,en
32421,en
129947,en
25405,en
96647,en
40180098,en
37638,en
2287,en
9307674,en
273512,en
22200,en
11376,en
72623,en
93263,en
23454,en
1426,en
6264710,en
5764902,en
37187,en
318404,en
33514,en
15801381,en
59268,en
401514,en
184655,en
215543,en
291,en
8537327,en
1835829,nl
587582,en
6505109,en
141152,es
1029082,nl
35805,en
98413,en
26025580,en
35488,en
60926,en
28553,en
7130745,en
5453,en
10959277,en
139855,en
72223,en
32669,en
27000,en
96259,en
464260,en
97393,en
7117109,en
297593,en
1429082,ja
26114523,en
1175893,en
14655460,en
17871711,en
142776,en
18343754,en
23494381,en
25779243,en
31315146,en
49750133,en
86737,en
8949,en
153779,en
73070,en
9943270,en
334286,en
1225261,en
42155,en
315340,en
840,en
10033,en
1990,en
16842,en
16096514,en
59810,en
743599,en
788331,en
9368401,en
645023,en
8949352,en
32590,en
136638,en
132336,en
110384,en
522534,en
6609581,en
779021,en
987031,en
142050,en
425029,en
23129410,en
37426,en
28691,en
132749,en
11983940,en
18617712,en
77298,en
16176440,en
103983,en
380994,en
147844,en
7933437,en
68455,pl
68496,en
14929224,en
38262,en
34992929,en
30594,en
24769,en
556136,en
139087,en
106134,en
13521,en
32506,en
281433,en
352383,en
11071466,en
401838,en
99110,en
12279,en
2342943,en
156785,en
230543,en
222078,en
4922079,en
